DATETIME,PRICE,CARRY,CARRY_CONTRACT,PRICE_CONTRACT
2012-05-02,96.625,96.67,201906,201909
2012-05-03,96.64,96.68,201906,201909
2012-05-04,96.675,96.72,201906,201909
2012-05-07,96.68,96.725,201906,201909
2012-05-08,96.735,96.78,201906,201909
2012-05-09,96.725,96.77,201906,201909
2012-05-10,96.705,96.75,201906,201909
2012-05-11,96.77,96.815,201906,201909
2012-05-14,96.845,96.89,201906,201909
2012-05-15,96.885,96.925,201906,201909
2012-05-16,96.93,96.97,201906,201909
2012-05-17,97.06,97.1,201906,201909
2012-05-18,97.1,97.14,201906,201909
2012-05-21,97.065,97.105,201906,201909
2012-05-22,96.96,97.0,201906,201909
2012-05-23,97.03,97.07,201906,201909
